         2         2         2    0.20422143217758809142E+00
         2         2         3    0.13427201464064059122E+00
         2         2         4    0.71246553093539458090E-01
         2         2         5    0.38070931964774144818E-01
         2         3         2    0.98784555085533820584E+00
         2         3         3    0.59504553280425920292E+00
         2         3         4    0.53018662642653580086E+00
         2         3         5    0.33142128182997215857E+00
         2         4         2    0.69617424499999480680E+00
         2         4         3    0.74807880279551741687E+00
         2         4         4    0.64393166093683706919E+00
         2         4         5    0.83076187863733919059E+00
         2         5         2    0.61823947886762528614E-01
         2         5         3    0.13030910626183167533E+00
         2         5         4    0.42057308361115826323E-01
         2         5         5    0.11328105015287272261E+00
         3         2         2    0.97413636655740223902E-01
         3         2         3    0.19349446592283250923E+00
         3         2         4    0.94813442402385678109E-01
         3         2         5    0.12284316321548688355E+00
         3         3         2    0.10637092921998390072E+01
         3         3         3    0.80561818262304452087E+00
         3         3         4    0.67271429709352648096E+00
         3         3         5    0.65024474234236673276E+00
         3         4         2    0.86742956308724294967E+00
         3         4         3    0.59947902765871585729E+00
         3         4         4    0.11233067982173270405E+01
         3         4         5    0.56189811970359093696E+00
         3         5         2    0.44482804994301530788E-01
         3         5         3    0.52333440227539121392E-01
         3         5         4    0.19886320807919269371E+00
         3         5         5    0.94035336865940413742E-01
         4         2         2    0.35393153229511052638E-01
         4         2         3    0.12182137740736184717E+00
         4         2         4    0.14969441697732147056E+00
         4         2         5    0.54526033618565061811E-01
         4         3         2    0.38414325221095141361E+00
         4         3         3    0.79018530818769283641E+00
         4         3         4    0.80466053831004435981E+00
         4         3         5    0.83070990556243151648E+00
         4         4         2    0.80640925061294721488E+00
         4         4         3    0.76605020051187933117E+00
         4         4         4    0.97975674915490384986E+00
         4         4         5    0.79947700933404086676E+00
         4         5         2    0.60400576107666047176E-01
         4         5         3    0.12116511077556196829E+00
         4         5         4    0.20495920654849594800E+00
         4         5         5    0.69925360651815676727E-01
         5         2         2    0.18577059877031475155E-01
         5         2         3    0.98192743250339345473E-01
         5         2         4    0.10444699461524159512E+00
         5         2         5    0.92102428325847807145E-01
         5         3         2    0.48802262554972691833E+00
         5         3         3    0.64861928991972228609E+00
         5         3         4    0.84554411793730799296E+00
         5         3         5    0.39009430050590826466E+00
         5         4         2    0.52165223749000644293E+00
         5         4         3    0.77329041644470208894E+00
         5         4         4    0.76541951056844514945E+00
         5         4         5    0.31216529651407126655E+00
         5         5         2    0.93517517645398673398E-01
         5         5         3    0.14771024090026282916E+00
         5         5         4    0.16441252163382499840E+00
         5         5         5    0.34520394738419668546E-01
         6         2         2    0.25475216393384438052E-01
         6         2         3    0.13346158507193159326E+00
         6         2         4    0.30675440215076003880E-01
         6         2         5    0.81190956394885549496E-01
         6         3         2    0.61222839905717896247E+00
         6         3         3    0.90568093577073993661E+00
         6         3         4    0.38121472642959169930E+00
         6         3         5    0.38271037113487571535E+00
         6         4         2    0.95781330609878334581E+00
         6         4         3    0.10682470085868787102E+01
         6         4         4    0.71270523908343252906E+00
         6         4         5    0.49104778932759896026E+00
         6         5         2    0.18436338193948206832E+00
         6         5         3    0.24212950974081456912E+00
         6         5         4    0.15638360585998714591E+00
         6         5         5    0.55365003630489718900E-01
         7         2         2    0.44794028266691050810E-01
         7         2         3    0.10990849999178641319E-01
         7         2         4    0.14017277161999271498E-01
         7         2         5    0.99444315710572023237E-01
         7         3         2    0.79270034288116875132E+00
         7         3         3    0.54537039391503150387E+00
         7         3         4    0.69173177019429121781E+00
         7         3         5    0.74173620112382754321E+00
         7         4         2    0.93380190909937332844E+00
         7         4         3    0.10921297878135063364E+01
         7         4         4    0.92613186075318076895E+00
         7         4         5    0.74085708587538290359E+00
         7         5         2    0.73087648322736481488E-01
         7         5         3    0.21589664541825689947E+00
         7         5         4    0.13415066423491689429E+00
         7         5         5    0.93284648290433841433E-01
         8         2         2    0.17033293208492383819E+00
         8         2         3    0.12539080545131395250E+00
         8         2         4    0.59850791138809360248E-01
         8         2         5    0.25544835149834563270E-01
         8         3         2    0.71688125150555492837E+00
         8         3         3    0.93477171069036824047E+00
         8         3         4    0.62825011065570435242E+00
         8         3         5    0.65883085739753521892E+00
         8         4         2    0.86666672431503977148E+00
         8         4         3    0.10756767050154336651E+01
         8         4         4    0.96372921099901309727E+00
         8         4         5    0.77102901600878803734E+00
         8         5         2    0.88471939940272414926E-01
         8         5         3    0.52906414782141156228E-01
         8         5         4    0.11942177162066058838E+00
         8         5         5    0.17011482871808392137E+00
         9         2         2    0.12915805573196212364E+00
         9         2         3    0.85454015467219396340E-01
         9         2         4    0.60432632845340422678E-01
         9         2         5    0.12718486024760294884E+00
         9         3         2    0.71830550656542169197E+00
         9         3         3    0.93140178209385604546E+00
         9         3         4    0.68827529411016830085E+00
         9         3         5    0.68236847153986202041E+00
         9         4         2    0.11760630361695425528E+01
         9         4         3    0.11167380546337573044E+01
         9         4         4    0.73504673319114322005E+00
         9         4         5    0.87190346121028405868E+00
         9         5         2    0.17354688085073405324E+00
         9         5         3    0.15106765147221121182E+00
         9         5         4    0.53228880131921577079E-01
         9         5         5    0.13405775473097211736E+00
        10         2         2    0.27305760453170183771E-01
        10         2         3    0.56761878462967763070E-01
        10         2         4    0.70754062591594515941E-01
        10         2         5    0.93206315667901024069E-01
        10         3         2    0.48707019008571117435E+00
        10         3         3    0.45928958524503443739E+00
        10         3         4    0.77549015792994868690E+00
        10         3         5    0.64961671973596146756E+00
        10         4         2    0.65881768310177601933E+00
        10         4         3    0.72703754762779504439E+00
        10         4         4    0.96709806780156215567E+00
        10         4         5    0.53976043437281484572E+00
        10         5         2    0.13309782293268154763E+00
        10         5         3    0.17564557848044115573E+00
        10         5         4    0.16808536936600393386E+00
        10         5         5    0.89439816900053190074E-01
        11         2         2    0.46091087336688145448E-01
        11         2         3    0.71139632849545789139E-01
        11         2         4    0.90674287100043646226E-01
        11         2         5    0.15962552032586599382E+00
        11         3         2    0.67207073287882679313E+00
        11         3         3    0.82054826859428231511E+00
        11         3         4    0.10389517241846344398E+01
        11         3         5    0.15500490649139377908E+01
        11         4         2    0.41505382219913217190E+00
        11         4         3    0.48833596783415794684E+00
        11         4         4    0.91044644347352066127E+00
        11         4         5    0.90730871778198973754E+00
        11         5         2    0.32401902918472655357E-01
        11         5         3    0.43306687982211974908E-01
        11         5         4    0.16006338335999642508E+00
        11         5         5    0.21787207583672069111E+00
        12         2         2    0.19513949046343126437E+00
        12         2         3    0.16022480314149287195E+00
        12         2         4    0.11884190728504720469E+00
        12         2         5    0.19958838420282692949E+00
        12         3         2    0.89847496260902304233E+00
        12         3         3    0.87348063156196986689E+00
        12         3         4    0.57091862428563011633E+00
        12         3         5    0.83224987937897598744E+00
        12         4         2    0.47449524186450159347E+00
        12         4         3    0.56339703110232930428E+00
        12         4         4    0.83388590265679163327E+00
        12         4         5    0.67866925663433130822E+00
        12         5         2    0.75942885957991937418E-01
        12         5         3    0.12206973586029162826E+00
        12         5         4    0.16771033867397899808E+00
        12         5         5    0.11606210753020423931E+00
        13         2         2    0.12102779024015228315E+00
        13         2         3    0.21946814871395056712E+00
        13         2         4    0.65667703852366102191E-01
        13         2         5    0.19755503311566571800E+00
        13         3         2    0.61836476058802447575E+00
        13         3         3    0.11433292731282094223E+01
        13         3         4    0.73188631162816419895E+00
        13         3         5    0.92811168068977845103E+00
        13         4         2    0.56648236733100476581E+00
        13         4         3    0.56768782809264894951E+00
        13         4         4    0.46018123864906052001E+00
        13         4         5    0.50651992543583024275E+00
        13         5         2    0.90324746158367413829E-01
        13         5         3    0.71828986272604242180E-01
        13         5         4    0.62584168179324217718E-01
        13         5         5    0.86980251746825942849E-01
        14         2         2    0.65157852058438492371E-01
        14         2         3    0.13948253719077188806E+00
        14         2         4    0.78143900048965361793E-01
        14         2         5    0.45564310471518786050E-01
        14         3         2    0.86662045142107824169E+00
        14         3         3    0.72462306493762485005E+00
        14         3         4    0.80318543180898049894E+00
        14         3         5    0.69346780036237609668E+00
        14         4         2    0.68362452596278155958E+00
        14         4         3    0.10608691110458878804E+01
        14         4         4    0.66094729500876558959E+00
        14         4         5    0.42547566544113474274E+00
        14         5         2    0.49184862201294407558E-01
        14         5         3    0.16322775477468387528E+00
        14         5         4    0.53590697099627368494E-01
        14         5         5    0.61964209741444321866E-01
        15         2         2    0.86153431181954412410E-01
        15         2         3    0.58649781642548859395E-01
        15         2         4    0.36781311565828561649E-01
        15         2         5    0.30784817563793320967E-02
        15         3         2    0.91921622341528208544E+00
        15         3         3    0.57929883114477698225E+00
        15         3         4    0.54558031926541794565E+00
        15         3         5    0.48040895508021530524E+00
        15         4         2    0.72985016391853274609E+00
        15         4         3    0.89404239456799117214E+00
        15         4         4    0.11144371097738539067E+01
        15         4         5    0.93841037661011128534E+00
        15         5         2    0.68437516696069067290E-01
        15         5         3    0.12338476968225350894E+00
        15         5         4    0.22427329912443708104E+00
        15         5         5    0.17858327349955585572E+00
        16         2         2    0.56645973343395938926E-01
        16         2         3    0.11220762250553147077E+00
        16         2         4    0.14338741301216867408E+00
        16         2         5    0.80848658647132226607E-01
        16         3         2    0.57373575272018162430E+00
        16         3         3    0.95964327493534373748E+00
        16         3         4    0.86166083510698132653E+00
        16         3         5    0.29809695390683815797E+00
        16         4         2    0.57598444481362087721E+00
        16         4         3    0.71425460307750665567E+00
        16         4         4    0.81545671870412350657E+00
        16         4         5    0.48232630641650758863E+00
        16         5         2    0.25962436461457634451E-01
        16         5         3    0.19283454511764330785E-01
        16         5         4    0.14178966346197027781E+00
        16         5         5    0.80039405833880639118E-01
        17         2         2    0.43056143409694040691E-01
        17         2         3    0.94203705315852620528E-01
        17         2         4    0.18521737424185058529E+00
        17         2         5    0.10891778397905488296E+00
        17         3         2    0.74570842459569852689E+00
        17         3         3    0.11028649286904701476E+01
        17         3         4    0.87957450274550663671E+00
        17         3         5    0.49620694908391127509E+00
        17         4         2    0.94247494447781021698E+00
        17         4         3    0.90136339141415977583E+00
        17         4         4    0.80739013823405691994E+00
        17         4         5    0.10300574859992697174E+01
        17         5         2    0.42165737220909500771E-01
        17         5         3    0.57736667715813184965E-01
        17         5         4    0.11100547090545968831E+00
        17         5         5    0.19167815735069168581E+00
        18         2         2    0.46782876520327964023E-02
        18         2         3    0.63962654538230551138E-01
        18         2         4    0.10193921580050473163E+00
        18         2         5    0.26546159469328135111E-01
        18         3         2    0.97914556271342001459E+00
        18         3         3    0.86712708354116763143E+00
        18         3         4    0.10753830455295432245E+01
        18         3         5    0.56012914348488707095E+00
        18         4         2    0.96007851794333831652E+00
        18         4         3    0.10566558994696837459E+01
        18         4         4    0.10559598259519689112E+01
        18         4         5    0.71322223028160591785E+00
        18         5         2    0.12878601659274030444E+00
        18         5         3    0.16170535938932673048E+00
        18         5         4    0.12359905467017327785E+00
        18         5         5    0.88847136210069135864E-01
        19         2         2    0.45199479723847559021E-01
        19         2         3    0.15934358984054561303E+00
        19         2         4    0.48998419993282110729E-01
        19         2         5    0.11790704963959736107E+00
        19         3         2    0.11708631193186540553E+01
        19         3         3    0.70281135337991151868E+00
        19         3         4    0.68798873104057933769E+00
        19         3         5    0.79650878828713500557E+00
        19         4         2    0.97573149361090072418E+00
        19         4         3    0.56809968796450160955E+00
        19         4         4    0.69600202562979274212E+00
        19         4         5    0.73080169736737610187E+00
        19         5         2    0.61620413485493040484E-01
        19         5         3    0.13218665059799458716E+00
        19         5         4    0.51504304964742800288E-01
        19         5         5    0.54440519469360862392E-01
        20         2         2    0.18119735204627759884E+00
        20         2         3    0.15331342883443260794E+00
        20         2         4    0.80693577491123200107E-01
        20         2         5    0.20176647526344498873E+00
        20         3         2    0.82469462340568644443E+00
        20         3         3    0.69806990867740470463E+00
        20         3         4    0.62599277415979681649E+00
        20         3         5    0.95359128222420053156E+00
        20         4         2    0.58638518662851513152E+00
        20         4         3    0.84114328862978904322E+00
        20         4         4    0.47521831310660023195E+00
        20         4         5    0.69641560324753970512E+00
        20         5         2    0.60634304486982870674E-01
        20         5         3    0.11650382639523496064E+00
        20         5         4    0.26322116497337597757E-01
        20         5         5    0.55840580540595964598E-01
        21         2         2    0.38084478943838373510E+00
        21         2         3    0.16212168721482550504E+00
        21         2         4    0.10698248991088951665E+00
        21         2         5    0.82248482890667898304E-01
        21         3         2    0.12738477570086994550E+01
        21         3         3    0.10178758414491169138E+01
        21         3         4    0.11999796033821255037E+01
        21         3         5    0.10393513483178573598E+01
        21         4         2    0.95554061099225184872E+00
        21         4         3    0.78845066830000254399E+00
        21         4         4    0.82912193823913049595E+00
        21         4         5    0.10644290335770902889E+01
        21         5         2    0.11981155362035175727E+00
        21         5         3    0.83265824425639331507E-01
        21         5         4    0.16189459291671812191E+00
        21         5         5    0.13187750705442286003E+00
        22         2         2    0.98215985679802844666E-01
        22         2         3    0.10778070391407802708E+00
        22         2         4    0.70219722057944702898E-01
        22         2         5    0.38200926492232140097E-01
        22         3         2    0.85907567264935880136E+00
        22         3         3    0.88477034482375138680E+00
        22         3         4    0.11472623462741466938E+01
        22         3         5    0.79658603877442424324E+00
        22         4         2    0.12734112177761152118E+01
        22         4         3    0.87185210171596883022E+00
        22         4         4    0.12001099488487465550E+01
        22         4         5    0.14118970961682535403E+01
        22         5         2    0.16687589382103279467E+00
        22         5         3    0.75537687551351720416E-01
        22         5         4    0.23545084971030263987E+00
        22         5         5    0.29597756693471843903E+00
        23         2         2    0.16194557940178208599E+00
        23         2         3    0.32856956228218819893E+00
        23         2         4    0.50352548051525745920E-01
        23         2         5    0.43182334112590529951E-01
        23         3         2    0.94129992760861469492E+00
        23         3         3    0.15396556266569774163E+01
        23         3         4    0.75074055419009955159E+00
        23         3         5    0.79404166355753436068E+00
        23         4         2    0.39609839849803540890E+00
        23         4         3    0.10342083638018177982E+01
        23         4         4    0.12015116833422938569E+01
        23         4         5    0.10780905935825104702E+01
        23         5         2    0.25275612773845313602E-01
        23         5         3    0.97988786394141519365E-01
        23         5         4    0.15120427873349864822E+00
        23         5         5    0.18900638104838743403E+00
        24         2         2    0.17290314040806958884E+00
        24         2         3    0.16859406413805239078E+00
        24         2         4    0.73631922202572266944E-01
        24         2         5    0.14106645345926827062E+00
        24         3         2    0.89919609254436416723E+00
        24         3         3    0.87555998735360018870E+00
        24         3         4    0.46936566375521887595E+00
        24         3         5    0.40133130933036614829E+00
        24         4         2    0.40451014995413892006E+00
        24         4         3    0.52427519227280339198E+00
        24         4         4    0.12453805873353129829E+01
        24         4         5    0.88149632378929254628E+00
        24         5         2    0.17797692717136666396E-01
        24         5         3    0.15378065872914931100E-01
        24         5         4    0.16184285396011308111E+00
        24         5         5    0.17617619990420679832E+00
        25         2         2    0.55961472853388344317E-01
        25         2         3    0.55452224321491674908E-01
        25         2         4    0.15946942973554323331E+00
        25         2         5    0.10786636145737214798E+00
        25         3         2    0.60941863080353131377E+00
        25         3         3    0.57744644343824713673E+00
        25         3         4    0.10410586927754010844E+01
        25         3         5    0.62793973764944288618E+00
        25         4         2    0.91290322049420058459E+00
        25         4         3    0.98689803530185804537E+00
        25         4         4    0.95574700149304636643E+00
        25         4         5    0.63176430609825773299E+00
        25         5         2    0.93062861799673116114E-01
        25         5         3    0.78222726931176350673E-01
        25         5         4    0.65476979309429181320E-01
        25         5         5    0.67026953260353863695E-01
        26         2         2    0.21671757859597150231E-01
        26         2         3    0.10196839649523252447E+00
        26         2         4    0.10871112648742586870E+00
        26         2         5    0.93262072391742306676E-01
        26         3         2    0.60688067256184907716E+00
        26         3         3    0.75698583900553795267E+00
        26         3         4    0.81696232581907823889E+00
        26         3         5    0.51969987127510186564E+00
        26         4         2    0.47719120046935742385E+00
        26         4         3    0.10945816372025505281E+01
        26         4         4    0.96545131223276015042E+00
        26         4         5    0.47277892432211193752E+00
        26         5         2    0.85192130260691292798E-01
        26         5         3    0.14211258807789148295E+00
        26         5         4    0.18637962405502350727E+00
        26         5         5    0.67242309623725154966E-01
        27         2         2    0.13158469498133323894E+00
        27         2         3    0.28267003271864077352E+00
        27         2         4    0.13720095406465626642E+00
        27         2         5    0.11745483163587662478E+00
        27         3         2    0.95879929402831398644E+00
        27         3         3    0.98401473755095769658E+00
        27         3         4    0.12618132964992661016E+01
        27         3         5    0.45710190942965428507E+00
        27         4         2    0.66987601076832203884E+00
        27         4         3    0.11906595182420154355E+01
        27         4         4    0.11419672951268882155E+01
        27         4         5    0.27096822675455856100E+00
        27         5         2    0.43254521418254282539E-01
        27         5         3    0.20621776513501779982E+00
        27         5         4    0.96338719016624510538E-01
        27         5         5    0.16953998291903735196E-01
        28         2         2    0.61818600447712333812E-01
        28         2         3    0.89673951430447193522E-01
        28         2         4    0.12787587548527426518E+00
        28         2         5    0.69104459752646785198E-01
        28         3         2    0.61681621879773695927E+00
        28         3         3    0.10044228707556925873E+01
        28         3         4    0.11232161153341908566E+01
        28         3         5    0.54828803352632715651E+00
        28         4         2    0.83008885019853539955E+00
        28         4         3    0.87033803359361772145E+00
        28         4         4    0.86847757037243278333E+00
        28         4         5    0.59960603132277434657E+00
        28         5         2    0.15520852679872426672E+00
        28         5         3    0.16167918950100940156E+00
        28         5         4    0.87585788432591293873E-01
        28         5         5    0.39619583964624081884E-01
        29         2         2    0.15724991680943425920E+00
        29         2         3    0.14982814519168075051E+00
        29         2         4    0.16863239299963975193E+00
        29         2         5    0.42289382804457813225E-01
        29         3         2    0.10250558164365766167E+01
        29         3         3    0.10688348946500398906E+01
        29         3         4    0.80236449401068787868E+00
        29         3         5    0.51289452929924195246E+00
        29         4         2    0.80510799651598174975E+00
        29         4         3    0.59627065182127958476E+00
        29         4         4    0.92443580056349516916E+00
        29         4         5    0.70382955374901390311E+00
        29         5         2    0.31589200089924607262E-01
        29         5         3    0.49579093445035603283E-01
        29         5         4    0.13415609383308013669E+00
        29         5         5    0.12571543139933216704E+00
        30         2         2    0.17478911056779430910E+00
        30         2         3    0.34736947451726528369E-01
        30         2         4    0.10168545856650183790E+00
        30         2         5    0.11360472217981296139E+00
        30         3         2    0.76362892044144570214E+00
        30         3         3    0.10666714289069176846E+01
        30         3         4    0.80666385746357882613E+00
        30         3         5    0.94116989591874267163E+00
        30         4         2    0.53401471039368964000E+00
        30         4         3    0.78837741263815974690E+00
        30         4         4    0.10818061900654893925E+01
        30         4         5    0.75701836410349043760E+00
        30         5         2    0.35507198204505201200E-01
        30         5         3    0.75298471421228335698E-01
        30         5         4    0.13209969760424586371E+00
        30         5         5    0.10041050697740956654E+00
        31         2         2    0.79025850108103659619E-01
        31         2         3    0.43525858235289670295E-01
        31         2         4    0.66079024222560650559E-01
        31         2         5    0.50269397305869933934E-01
        31         3         2    0.47095182503129734419E+00
        31         3         3    0.83865428075014425424E+00
        31         3         4    0.68660336137470157070E+00
        31         3         5    0.41276407838898665492E+00
        31         4         2    0.73719864635072784864E+00
        31         4         3    0.76696258672462036543E+00
        31         4         4    0.95234994783748749825E+00
        31         4         5    0.88407250821037475230E+00
        31         5         2    0.14378438365309270663E+00
        31         5         3    0.14936974732933849808E+00
        31         5         4    0.72907491307119154378E-01
        31         5         5    0.11913050169497572950E+00
        32         2         2    0.88476951514341775629E-01
        32         2         3    0.17492118659766220379E+00
        32         2         4    0.17659544537330623681E+00
