    0.73668429245369326797E+00    0.49993688095961698326E-01    0.53668425451665064795E-03    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.92339721535866048363E+00    0.23960150451795017568E-01    0.30857558782847707007E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.68759362315900729445E+00    0.35921390032818960314E-01    0.48461677771736148823E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.92584529444290009081E+00    0.11936618643273711610E-01    0.25635611626443122191E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.25571753148534587252E+00    0.43691882359503747546E-01    0.33159244734962213530E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.71599224890969374174E-02    0.10486250914215955454E-01    0.14242223982079638134E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.64836313900667541521E+00    0.19703095198857913106E-01    0.46478243377265873737E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.10672969150109530290E+01    0.24004069606285628746E-01    0.30386114297596966694E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.16875292445208375791E+00    0.37535647671819431792E-01    0.31419532038681988184E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.53847268346583487819E+00    0.89200943035953050853E-02    0.19702819731432532485E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.58805396927514463901E+00    0.30280304214507669514E-01    0.23492692130733464767E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.80677945362594205569E+00    0.25372071795867535450E-02    0.49015092288946154886E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.11331747337116947205E+00    0.44231253523559464769E-01    0.20878384333524561967E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.76886800950423972445E+00    0.19938426398752408242E-01    0.61828641679645083423E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.71699396406815918414E+00    0.26551245670284152195E-01    0.27122043027743659993E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.98926007811893146293E+00    0.49816244809179836828E-01    0.12695022752139850652E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.74609377141068233819E+00    0.16323205422340226946E-02    0.47985045653967328683E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.12712292374767494851E+00    0.32696055797859467640E-01    0.42895893433578030293E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.78636054864384519192E+00    0.30985646194801708120E-01    0.31576507079306641301E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.31658045761344372204E+00    0.26329930499527032239E-01    0.13048723843776378548E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.98729532294582666996E+00    0.32051208766899534630E-01    0.82884951352405929204E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.68227455557193658620E-01    0.25180835063894669440E-01    0.10337817371114789086E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.10238463707766762845E+01    0.19078712536195242128E-01    0.17211721410331493748E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.17730733759911466475E-02    0.28668358875423696763E-01    0.45136318914142938789E-03    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.93166116907283058612E+00    0.13301112701648909464E-01    0.72644689100106914215E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.21797374555764828519E+00    0.20425123867099204827E-01    0.37684495882914476050E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.43978527041957128640E-01    0.34587944690411480397E-01    0.43828902084900034364E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.58602302797856209438E+00    0.23314633315599953695E-01    0.21823295455411329674E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.21578102025203438341E+00    0.45843939023747198869E-01    0.45310902216747099558E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.95448020055278759433E+00    0.36762361413014081613E-01    0.35157881823053842296E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.57505786572856287808E+00    0.27935241186754958265E-01    0.38106426794659253865E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.47577155327724252043E+00    0.39343118699631139321E-02    0.36678100870053652327E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.53830969984369714254E+00    0.47041599341347384300E-01    0.44605512897219368185E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.21701677969878860330E+00    0.45512096246388009102E-01    0.58280366627110119157E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.97960078634401059894E+00    0.43858573386554723650E-01    0.25377204371882955414E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.41257973568101702355E+00    0.24135373711853893436E-01    0.27018765735365268821E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.91718591749398892254E+00    0.19707010375182632857E-02    0.42488150834765564534E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.55139780589502640495E+00    0.46881399009326391036E-01    0.44930084911328931063E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.10325371068849806822E+01    0.16684427969373971656E-01    0.32031667548676305557E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.98637778994081148909E+00    0.12465887222422146821E-02    0.22633886521078207255E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.10271580186335678153E+01    0.45657568104749662874E-01    0.34442701228397688828E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.14160623803450186897E+00    0.42791886944307182261E-01    0.16990220680814994980E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.69375908607321706834E-01    0.47509658391243964060E-01    0.23172416194339951617E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.10608651009913037111E+01    0.24756305499643183748E-01    0.20399557604806651395E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.47729325749995880901E-01    0.28640317212088452908E-01    0.35236002382533194999E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.53321907483583730336E+00    0.34748154974627264158E-01    0.49617521069457083682E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.59611120878934698020E+00    0.10966188525231214401E-01    0.19834055937843864809E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.28187547221922576446E+00    0.32469980379233147338E-01    0.13684709317321531660E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.73287050988099150528E-01    0.38170521464977874571E-01    0.17788814460764412750E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.41791001492277651819E+00    0.39703955035383431404E-01    0.34638357485866348717E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.19714826745222981813E-01    0.47668219882285561839E-01    0.43519082500794989410E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.91926570241351823753E+00    0.36721238856164808984E-01    0.31762973804171749925E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.85820652222907944928E+00    0.11748619571631835692E-01    0.11627985874136916034E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.20134348556288475529E+00    0.15781804284165090735E-02    0.41709560052042918277E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.10581592627142846208E+01    0.43835476727106893746E-01    0.49840585239888060554E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.11323915350504287769E+01    0.35282063188632563355E-01    0.36971818024158366323E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.99170691501908003751E+00    0.37094290078046612824E-01    0.58270204710587749156E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.82079920675805617680E+00    0.41352211876068203922E-01    0.96846048865101286296E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.87937599994290149841E+00    0.35088774683780465935E-01    0.23857859104468373546E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.29391495724659238986E+00    0.21398798599100283396E-01    0.27322635718592283398E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.88928358774093885231E+00    0.38017106787078705325E-02    0.40409114331489998095E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.27293844202340388633E-01    0.41753929349500132351E-01    0.29646708652452693350E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.67897705905008753913E+00    0.33463967755810779259E-01    0.33327185287906811728E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.31926932763614795929E+00    0.33431615871781186766E-01    0.23019520876204638271E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.48047772956834267077E-01    0.11882650023458797214E-01    0.45044437773593584695E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.17990045321696401803E+00    0.34676928601595380375E-01    0.15531978737366326088E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.65813041332591359911E+00    0.49093529714036070188E-01    0.29592542773929499805E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.58722679417893462739E-01    0.93297146999550498864E-02    0.10542476029437808371E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.95033000305595027868E+00    0.25927531848014419291E-01    0.14903309456172353364E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.64897328636498563537E+00    0.41854906736186761607E-01    0.12510050104860150066E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.89101302070485244311E+00    0.32979518908389904297E-01    0.46529806876543011729E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.74929518922315441198E+00    0.12566811741384421516E-01    0.15106804662485507143E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.44419654881426667847E+00    0.69522233482722578177E-02    0.93478760673283197574E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.25810774366732247564E+00    0.77862175320910003914E-02    0.15784159706183076288E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.88710525012431540315E+00    0.32551655314193066182E-01    0.13624182811349673516E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.83850831456553298615E+00    0.37061043402113760803E-01    0.95795895988295635265E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.89268599533934378520E+00    0.24282621023936946936E-01    0.33247556672912882691E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.41688284501531697179E+00    0.21330919847444420462E-01    0.12695528380759157905E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.77788979183612227963E+00    0.49430251055721657893E-01    0.20355489619278313573E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.86161697131001924177E+00    0.11872568590693122897E-01    0.15850110087389703700E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.59782876932390494051E+00    0.24143808807058624033E-01    0.89862150295599418220E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.96885295159724094116E+00    0.21288172203535904448E-01    0.39223556409577454984E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.41995843817069267168E+00    0.10145310551166387969E-01    0.31273483433938500942E-01    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    0.10507395766441389728E+01    0.43420199941477992389E-01    0.75899471628123717573E-02    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
