         1         1    0.92340E+00    0.23960E-01    0.30858E-01    0.52651E-03   -0.33445E-03   -0.27261E-04
         2         1    0.92340E+00    0.23959E-01    0.30858E-01    0.52651E-03   -0.33445E-03   -0.27261E-04
         3         1    0.92340E+00    0.23959E-01    0.30857E-01    0.52651E-03   -0.33445E-03   -0.27261E-04
         4         1    0.92340E+00    0.23959E-01    0.30857E-01    0.52651E-03   -0.33445E-03   -0.27261E-04
         5         1    0.92340E+00    0.23958E-01    0.30857E-01    0.52651E-03   -0.33445E-03   -0.27261E-04
