         2         2         2    0.23543811835661160912E-07
         2         2         3    0.18009880738227695892E-07
         2         2         4    0.17901351663690034071E-07
         2         2         5    0.18129361944783860415E-07
         2         3         2    0.18416488240970896686E-06
         2         3         3    0.93602416298308083467E-07
         2         3         4    0.13341941144941198518E-06
         2         3         5    0.98891927451869799337E-07
         2         4         2    0.14662102655746966676E-06
         2         4         3    0.10612871037371320327E-06
         2         4         4    0.15713733105450286019E-06
         2         4         5    0.15640069980262517245E-06
         2         5         2    0.90055123542582337502E-08
         2         5         3    0.10554461852525288669E-07
         2         5         4    0.16228061112167650869E-07
         2         5         5    0.24287709033903501602E-07
         3         2         2    0.81307140799434195187E-08
         3         2         3    0.34243045717200361217E-07
         3         2         4    0.17779047375646345414E-07
         3         2         5    0.94664957778935876236E-08
         3         3         2    0.79715413747685603063E-07
         3         3         3    0.16924914670912177833E-06
         3         3         4    0.95088860627241298144E-07
         3         3         5    0.95760252526662447781E-07
         3         4         2    0.13717659013899999237E-06
         3         4         3    0.10017684036040457771E-06
         3         4         4    0.12995752857072096619E-06
         3         4         5    0.11441760602864445667E-06
         3         5         2    0.11473857782387802788E-07
         3         5         3    0.11620162270506320664E-07
         3         5         4    0.38931698560809566301E-07
         3         5         5    0.20091837529536801530E-07
         4         2         2    0.66007996791612918152E-08
         4         2         3    0.18859299302364189506E-07
         4         2         4    0.40017859029723497312E-07
         4         2         5    0.19793691800462734219E-07
         4         3         2    0.68123491965554907513E-07
         4         3         3    0.13373641659285834530E-06
         4         3         4    0.18773983197240121647E-06
         4         3         5    0.12694787969936671976E-06
         4         4         2    0.88632033796371664898E-07
         4         4         3    0.14612194673777581424E-06
         4         4         4    0.18813341606872267631E-06
         4         4         5    0.72044477793070625181E-07
         4         5         2    0.86183073639059576223E-08
         4         5         3    0.31648830833646643479E-07
         4         5         4    0.37157686156425167741E-07
         4         5         5    0.40083207776128488066E-08
         5         2         2    0.19190523246690336866E-08
         5         2         3    0.17789376781918221262E-07
         5         2         4    0.38371167506615094456E-08
