EZ    5   2   2   1    0.37182519141453764374E-08    0.27218420144492877184E-08   -0.78381121627344387044E-09   -0.37876681735769865598E-08   -0.21718673946501724401E-08   -0.37048051835065561187E-09   -0.58935628876373568677E-06
EZ    5   3   2   1    0.16612744043664051598E-08    0.11920082722712305968E-08    0.16992514321689530870E-09   -0.78381121627344387044E-09   -0.16137646957563197158E-08   -0.16924869020271988332E-09   -0.27021952606524744568E-06
EZ    5   4   2   1    0.31353390521891787356E-09    0.14198627394816002240E-09    0.20968322035015580665E-08    0.16992514321689530870E-09   -0.39489201468288504747E-10   -0.35417669527124104703E-11    0.00000000000000000000E+00
EZ    5   5   2   1    0.10609855345591574137E-09    0.55571047679959988059E-10    0.13581486485171613884E-08    0.20968322035015580665E-08   -0.14484617988896590602E-08   -0.86095350493720645551E-11    0.00000000000000000000E+00
EZ    5   6   2   1   -0.95201878258585813308E-10   -0.75910777644827769730E-10    0.15713052629620611925E-08    0.13581486485171613884E-08    0.32801502273097563382E-09    0.12177693951377559695E-10    0.12682781542211253284E-07
EZ    5   7   2   1   -0.57883881393451737298E-09   -0.37374586070072355704E-09    0.13091887671661724916E-08    0.15713052629620611925E-08    0.13973536173786651912E-08    0.42024345710142816270E-10    0.73722240369719545417E-07
EZ    5   8   2   1    0.16263481042137908934E-08    0.16188754988017342843E-08   -0.42390531506144267902E-08    0.13091887671661724916E-08   -0.42607415452080409579E-09   -0.32542754362590592495E-09   -0.48508631051985907938E-06
EZ    5   9   2   1    0.17885473640673633092E-08    0.11360306411418850048E-08    0.37533389359610996011E-09   -0.42390531506144267902E-08   -0.49223470192084708995E-09   -0.11647613728771084681E-09   -0.21853560321258862828E-06
EZ    5  10   2   1    0.56665172149533586897E-09    0.29809906903677446831E-09    0.32226767522814258361E-08    0.37533389359610996011E-09   -0.52741482554590743963E-10   -0.11834928411425410626E-10   -0.16037931113337652718E-07
EZ    5  11   2   1    0.11149454739243727088E-09    0.15713289546370390812E-09    0.63403049901604165975E-09    0.32226767522814258361E-08   -0.16358059848322072006E-08   -0.53335183092824998115E-10   -0.54361173824717942099E-07
EZ    5  12   2   1    0.41097239167596870812E-09    0.20965457231950254136E-09    0.41201986275618568106E-08    0.63403049901604165975E-09    0.11913470960344452016E-08    0.31029970194504088235E-11    0.87844286804762913661E-08
EZ    5  13   2   1    0.27002169078813489096E-09    0.48948919484757156563E-09   -0.10144803857794158483E-08    0.41201986275618568106E-08   -0.22568610550911663111E-09   -0.14373613840025893961E-09   -0.22344069791895489349E-06
EZ    5  14   2   1   -0.15374564864763933572E-09   -0.52042729900165181938E-10   -0.27400929965253276661E-08   -0.10144803857794158483E-08   -0.19114633706950145247E-09   -0.98314222830397926940E-11   -0.34843412119496147815E-07
EZ    5  15   2   1   -0.16972695103284303680E-08   -0.15744882753855636453E-08    0.41563448862032657091E-09   -0.27400929965253276661E-08   -0.11694529731432790123E-08    0.29132951007979951469E-09    0.51588048321080187333E-06
EZ    5  16   2   1    0.10163206126577821950E-09    0.24763576987216676972E-10    0.12685921152934918211E-08    0.41563448862032657091E-09   -0.14970259737775428686E-09    0.78358229273881840241E-11    0.10398247142870618053E-07
EZ    5  17   2   1   -0.24251961310129897668E-09   -0.17239562403299825204E-09    0.92380759182000058041E-09    0.12685921152934918211E-08    0.56138475026974247954E-10    0.25034257473843235731E-10    0.37454933572883297887E-07
