    0.170764840214184E+00    0.125067424154528E-01    0.419928933351617E-01    0.169909465393625E+00    0.397335006835430E-02   -0.394191856544118E-02
    0.431292872544053E-01    0.126286497470115E-01    0.481646804224557E-01    0.182159251488657E+00    0.741873974143492E-01    0.132181481823680E-01
    0.446335038485565E-01    0.126314514839646E-01    0.199665264746167E-01    0.178416736258532E+00    0.441735580581145E-01   -0.312310556139449E-01
    0.763144097391602E-01    0.126121615902248E-01    0.200994467326140E-01    0.186313187828082E+00    0.599980935640336E-02   -0.177141605999503E-01
    0.346184928774664E-01    0.126586344243498E-01    0.403113375138586E-01    0.278657268668118E+00    0.404368633355935E-01    0.202763248970025E-01
    0.184901463367192E-01    0.125889261956937E-01    0.351053462808314E-01    0.221638256803333E+00   -0.499061398409484E-01    0.827103964674833E-02
    0.123049164956792E+00    0.126199060038263E-01    0.443305449233031E-01    0.255734344247801E+00   -0.361410422478919E-01   -0.121881079292747E-01
    0.133995089231185E+00    0.127687876419299E-01    0.143256908691987E-01    0.199835626281065E+00   -0.196293042876608E-02   -0.758405794610111E-02
    0.130339717697936E+00    0.127856281923630E-01    0.456474000339557E-01    0.220246876255157E+00   -0.208689413340943E-01   -0.457197731470193E-01
    0.833134686983742E-01    0.128300517901290E-01    0.421933600710073E-01    0.178851366657836E+00    0.165878861589874E-01   -0.536609022168142E-01
    0.976564167868785E-01    0.128951752371104E-01    0.480905620890033E-01    0.232031223375754E+00    0.714938904447569E-02   -0.243829914276646E-01
    0.139110917070083E+00    0.129621416698709E-01    0.208631346067701E-01    0.129234380786202E+00    0.370620874210568E-01   -0.643613154022828E-02
    0.858659801196319E-01    0.131031438077695E-01    0.946895991381649E-02    0.184663520184243E+00   -0.118147539396980E-01    0.119238230302904E-01
    0.328305326767537E-01    0.131701141861528E-01    0.275312386349395E-01    0.236926404590816E+00    0.322092792143830E-01   -0.747520542706579E-02
    0.140134695902163E-01    0.132351754613157E-01    0.434672509397552E-01    0.188923872139411E+00    0.348752206352933E-01   -0.305446296140869E-01
    0.168461268695919E-01    0.132188986572471E-01    0.161649374084397E-01    0.182817976994787E+00   -0.118665562057834E-02   -0.290988437521822E-01
    0.117033235399007E+00    0.133452398785334E-01    0.235782735509153E-01    0.220867564678213E+00    0.177216309095714E-01    0.267902411079502E-01
    0.323101716404863E-01    0.133423948596138E-01    0.131271840784390E-01    0.185472669521816E+00    0.261294143556224E-02    0.287855332185072E-01
    0.332346782736661E-01    0.133435454231495E-01    0.342957934959172E-01    0.218246743864770E+00   -0.118994458395955E-01    0.268561636240067E-01
    0.124517903267607E+00    0.133550769292044E-01    0.232507366992696E-01    0.182425201753396E+00   -0.448418487784547E-02   -0.342606675795473E-01
    0.171998175963041E+00    0.133381795104862E-01    0.344810486046465E-01    0.240226531384137E+00   -0.221521467802402E-01    0.110139449428709E-01
    0.186224378999923E-01    0.133867324049735E-01    0.160621822502712E-01    0.252337093622886E+00   -0.113582796421528E-02    0.157717394362932E-01
    0.161401498068841E+00    0.134207267780680E-01    0.251831100929893E-01    0.219478926640881E+00    0.253876876077941E-01   -0.497294046010296E-01
    0.512601367293267E-01    0.133797871717354E-01    0.211931955789812E-01    0.199564287275223E+00   -0.774105906996790E-01    0.504861974473118E-01
    0.174408666484009E+00    0.134998003892314E-01    0.383774248655033E-01    0.258270488680029E+00    0.174034260213127E-01   -0.537200586776117E-01
    0.562521396928824E-02    0.135089090747474E-01    0.885327430436370E-02    0.187858944532418E+00    0.121544374821780E-01   -0.346277164383231E-01
    0.788071505149747E-01    0.135514417396746E-01    0.290812775373968E-02    0.197535374245636E+00    0.216732790838557E-02    0.134578889413323E-01
    0.174179380356537E+00    0.136146080089288E-01    0.401633820275688E-03    0.220834563594920E+00    0.413047971651223E-01   -0.295525470289171E-02
    0.124000687820597E+00    0.136539576591225E-01    0.599873727116802E-02    0.166186568482911E+00    0.115554801794300E-01    0.400914926878501E-01
    0.196236037174860E+00    0.137153833679934E-01    0.192876730274907E-01    0.218655435605872E+00   -0.218825327299262E-01   -0.425779780218785E-02
    0.780034650293474E-02    0.137518712668070E-01    0.252065897833952E-01    0.283694679049741E+00    0.125688832921695E-01   -0.139597928315399E-01
    0.121607942654724E+00    0.138363874538023E-01    0.377927996690621E-01    0.184796181796056E+00    0.162460880793798E-01   -0.599383460077586E-03
    0.123523643054593E-01    0.138369892321383E-01    0.150273506032239E-02    0.171057580803290E+00   -0.199462817287273E-02    0.343851572799231E-01
    0.120102479500799E+00    0.138605811910400E-01    0.297910933416104E-02    0.223520705373851E+00    0.181262902958083E-01   -0.292419020319394E-01
    0.153464088516967E+00    0.138275071872003E-01    0.606989054209557E-02    0.228099574991654E+00   -0.314521615330432E-01   -0.345563236811059E-01
    0.336315034213298E-01    0.138282582321166E-01    0.257989388289401E-01    0.216027716497040E+00   -0.391066346847815E-01   -0.351037456519846E-02
    0.249121986687340E-01    0.138507072944280E-01    0.237730368097472E-01    0.192149011988154E+00   -0.277248874976226E-01   -0.205176396484258E-01
    0.136776869970085E+00    0.140730112569220E-01    0.969825166540142E-02    0.263655263569306E+00   -0.400756291748842E-01    0.259825662049740E-01
    0.182158743687434E+00    0.141008313389931E-01    0.341736821701605E-01    0.206511524692374E+00   -0.214604508138258E-01   -0.220379289813546E-01
    0.162815771640720E+00    0.141879014412267E-01    0.273183746274764E-01    0.193404186330397E+00    0.225569731981483E-01    0.203913337218434E-01
    0.126410987614939E+00    0.142546317612073E-01    0.194544057022891E-01    0.200588627376248E+00    0.457675186620042E-02   -0.445588150445028E-01
    0.467383885791771E-03    0.141965341838918E-01    0.171993636359006E-01    0.144782765950951E+00   -0.570534833283298E-01   -0.179332824008028E-01
    0.137272928239222E+00    0.144149465377543E-01    0.225721717931503E-01    0.181107208122456E+00   -0.266181443937612E-01    0.166048114058412E-01
    0.569880664641448E-01    0.144340885488928E-01    0.478269040799250E-01    0.198652000005024E+00   -0.861655061500480E-02   -0.136381349400164E-01
    0.134309559562518E+00    0.144368426733263E-01    0.486536137869708E-01    0.228466380077954E+00   -0.317137195841546E-01   -0.225840558987597E-01
    0.760838753661576E-01    0.145842642766912E-01    0.717558586570599E-02    0.227841278237410E+00    0.249749867785870E-01   -0.220205158628501E-01
    0.737032107899719E-03    0.147730350073701E-01    0.137917899919429E-01    0.267010936344059E+00   -0.659911170020427E-02   -0.129839851557224E-01
    0.139869748135738E+00    0.148331322919242E-01    0.257803402237475E-01    0.199946253142794E+00   -0.495039218438990E-02    0.118655232782897E-01
    0.786126895996756E-01    0.148381675661364E-01    0.894565150605181E-02    0.231871229793749E+00   -0.115242513125774E-01    0.886182870814251E-01
    0.199319744256045E+00    0.148018751225847E-01    0.899504946619169E-02    0.190832275128267E+00   -0.745771979467059E-01    0.306189267027988E-01
    0.138239132950335E+00    0.149082327880864E-01    0.271716744374622E-01    0.189843499383094E+00    0.163200701832597E-01    0.346824321871827E-01
    0.167926055384597E+00    0.149485615927230E-01    0.755220999714259E-02    0.219255467210404E+00   -0.921044900303694E-02    0.266580249768906E-01
    0.768000383033320E-01    0.149383539736654E-01    0.308491231763717E-01    0.208447357296803E+00   -0.572522633873778E-01    0.324878054887346E-01
    0.179127677783493E+00    0.149771111113655E-01    0.206800891400492E-01    0.188177652224342E+00   -0.555033708220306E-01    0.466470874381848E-01
    0.137580819178292E+00    0.150949642083068E-01    0.442210349784313E-01    0.194219632502603E+00   -0.147162397143895E-01   -0.506134196503791E-02
    0.182877151497237E+00    0.150910561286883E-01    0.322971391566530E-01    0.194165463183982E+00   -0.242937490515793E-01   -0.171728611201722E-01
    0.763613586955196E-01    0.152397492291834E-01    0.514450861197010E-02    0.198718255321607E+00   -0.173436045925901E-01    0.432726397947959E-01
    0.103976044588782E+00    0.152313373665346E-01    0.336163756083266E-01    0.211205858720774E+00   -0.286040172651423E-01   -0.242807896001083E-01
    0.564658943595838E-01    0.153016036808545E-01    0.472726749883130E-01    0.209030591900554E+00   -0.270202333097908E-01    0.161782756293415E-01
    0.127226188947780E+00    0.154011487261468E-01    0.899473311224170E-02    0.159862974013706E+00    0.431061850114785E-02   -0.373762676685397E-01
