    1    1    1    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.10585728142250745953E-10    0.00000000000000000000E+00    0.00000000000000000000E+00    0.75172037758493295813E-11    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    1    1    2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.24925807652196301892E-08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.76761865490046637812E-09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    1    1    3    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.20328942930791573725E-08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.66217846892923650441E-09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    1    1    4    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.12103012368798294441E-10    0.00000000000000000000E+00    0.00000000000000000000E+00    0.86369925365630222544E-11    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    1    1    5    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.10585728142250745953E-10    0.00000000000000000000E+00    0.00000000000000000000E+00    0.75172037758493295813E-11    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    1    1    6    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.24925807652196301892E-08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.76761865490046637812E-09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    1    2    1    0.27341983594525864112E-09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00   -0.22550151770282609729E-08   -0.28258386963981877445E-09    0.00000000000000000000E+00   -0.68401022745585691591E-09   -0.73531872319729655390E-10   -0.41758495942516628228E-06    0.72037101825819663098E-07   -0.83718971728843830325E-07
    1    2    2    0.24467695048965158039E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.20248634679678946767E-09    0.70380430878139491414E-08    0.00000000000000000000E+00    0.21315605535426009945E-10    0.23030477158525817564E-08   -0.50361755734160290902E-05    0.46339597375654487787E-06    0.16916597005305681162E-06
    1    2    3    0.21520038718467648479E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.19505119333732357487E-08    0.45167274794569951334E-08    0.00000000000000000000E+00    0.62995625129113371527E-09    0.14938138812380246277E-08   -0.49002828286644756201E-05    0.90038514296281746520E-06    0.00000000000000000000E+00
    1    2    4    0.37889044361700715057E-09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00   -0.67664640517607588495E-10    0.10288853979263468497E-08    0.00000000000000000000E+00   -0.21318598101805608222E-10    0.35923319466329662204E-09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    1    2    5    0.27341983594525864112E-09    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00   -0.25115784576573520144E-08   -0.28258386963981877445E-09    0.00000000000000000000E+00   -0.76867932156553861968E-09   -0.73531872319729655390E-10    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    1    2    6    0.24467695048965158039E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.70380430878139491414E-08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.23030477158525817564E-08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    1    3    1    0.20639409693280267889E-08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00   -0.82111120084591534419E-08    0.13618973182387729079E-08    0.00000000000000000000E+00   -0.26160592979730455510E-08    0.45162983248091337504E-09   -0.37922228535574981125E-05    0.25408214613076677140E-07   -0.16065826475393236624E-06
    1    3    2    0.89089959361928743622E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.26813764789710842363E-08   -0.48237639958866970945E-08    0.00000000000000000000E+00    0.81916801310440625568E-09   -0.14950208214799057380E-08   -0.20360889665372237359E-04    0.71077365896383729446E-07    0.18938245432653742206E-06
    1    3    3    0.63889275764126066005E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.49505930018408574571E-08   -0.42783049484773672125E-09    0.00000000000000000000E+00    0.16033972528122765817E-08   -0.11386549620263395761E-09   -0.13809757473632763793E-04    0.27962517598473853825E-07   -0.49988991033979668604E-08
    1    3    4    0.14258468566923695781E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.11219883666933266285E-08    0.34360291637597085110E-08    0.00000000000000000000E+00    0.37269330288782095267E-09    0.11285705314901204254E-08   -0.33636504875133016949E-05   -0.11595741511040684759E-06   -0.32655684422679915180E-08
    1    3    5    0.20639409693280267889E-08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00   -0.84131592527285934918E-08    0.13618973182387729079E-08    0.00000000000000000000E+00   -0.26833579976133398210E-08    0.45162983248091337504E-09   -0.13483798667423849894E-06   -0.60288125444801992448E-06    0.00000000000000000000E+00
    1    3    6    0.89089959361928743622E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00   -0.48237639958866970945E-08    0.00000000000000000000E+00    0.00000000000000000000E+00   -0.14950208214799057380E-08    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
    1    4    1    0.22484143480447262620E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00   -0.34299723116773784023E-08   -0.21899800923804774354E-08    0.00000000000000000000E+00   -0.11285320999259026883E-08   -0.73994897511652679171E-09   -0.71406983439513684619E-05    0.00000000000000000000E+00    0.11391679508992438770E-05
    1    4    2    0.49393293130294930865E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00   -0.88877768308226946400E-09   -0.36877934892672451321E-08    0.00000000000000000000E+00   -0.29243063186218550113E-09   -0.12326302617179445644E-08   -0.12234879375587505220E-04   -0.10088511295374647490E-07   -0.29258915832048753282E-06
    1    4    3    0.64052091828729686235E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.19509253295680074931E-08   -0.35331790071539233151E-08    0.00000000000000000000E+00    0.63934646665688447742E-09   -0.11821842054721122615E-08   -0.16208511858593983905E-04    0.60604230715506854182E-07   -0.19234032684018000583E-06
    1    4    4    0.47030954266941908529E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.21731349776781947794E-08   -0.36407950449299487964E-08    0.00000000000000000000E+00    0.71849478719282249188E-09   -0.12179494911941482486E-08   -0.12015993978571970634E-04    0.39948793005839748985E-07   -0.13616927306506432391E-06
    1    4    5    0.22484143480447262620E-07    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00   -0.24027081357423713700E-08   -0.21899800923804774354E-08    0.00000000000000000000E+00   -0.78660728172361497527E-09   -0.73994897511652679171E-09   -0.56251651161687001997E-05    0.00000000000000000000E+00    0.00000000000000000000E+00
