EX    4   1   2   2    0.24467695048965158039E-07    0.19264482611647587743E-07    0.70380430878139491414E-08    0.24925807652196301892E-08    0.20248634679678946767E-09   -0.22550151770282609729E-08   -0.50361755734160290902E-05
EX    4   2   2   2    0.23543811835661160912E-07    0.16495238202464296411E-07    0.14791843577273607215E-07    0.18000895880987073385E-08    0.26616019621677728289E-09   -0.33028395573952341477E-09   -0.60569488462193755309E-05
EX    4   3   2   2    0.81307140799434195187E-08    0.51882877697170805233E-08    0.55405264427286309823E-08    0.54814269367471763258E-09   -0.19697332344009396889E-08    0.13600126033808554353E-09   -0.23745768507229038492E-05
EX    4   4   2   2    0.66007996791612918152E-08    0.45866264938881709361E-08    0.59006895786615837295E-08    0.52824721908768082377E-09   -0.11325168107538404945E-08    0.11795507280066908386E-08   -0.13994123934063664460E-05
EX    4   5   2   2    0.19190523246690336866E-08    0.10466251243657425465E-08    0.51889669395866807377E-08    0.10569606317282327471E-09   -0.18663869716291170682E-08    0.79936398655003564173E-09   -0.25250545353585029975E-06
EX    4   6   2   2    0.12710141110153274391E-07    0.88972248550108979269E-08    0.14113285448775294138E-07    0.10264496551145842850E-08    0.22075916607797699037E-09    0.90175050113251786187E-09   -0.27114900848451544693E-05
EX    4   7   2   2    0.98589822076501427606E-09    0.35431820877998512186E-09    0.72165353603137090641E-08    0.32644272765579367826E-10    0.22755329229478651582E-10    0.73361439149421370907E-09    0.00000000000000000000E+00
EX    4   8   2   2    0.38567305289033778986E-07    0.28922867505863571779E-07    0.69642914266118435080E-08    0.34538766723299439528E-08    0.10783742710695036548E-08   -0.24136942785039911350E-08   -0.96429700867935300618E-05
EX    4   9   2   2    0.11616324654167646629E-07    0.82816032099050546077E-08    0.93499581182813905625E-08    0.97404837202346859049E-09   -0.16361847145398391597E-09    0.21104848191830650548E-09   -0.26346753082921748614E-05
EX    4  10   2   2    0.58717638907494849407E-08    0.40173279157949699299E-08    0.50124780699508219707E-08    0.46224730655805891466E-09   -0.54138543586137994159E-09    0.18722038216585015381E-08   -0.12973303732815031551E-05
EX    4  11   2   2    0.17342545936147439750E-07    0.12722033928454839946E-07    0.12575824427266786177E-07    0.15625596593315749559E-08    0.43289838729755822304E-09    0.25423961173322179437E-09   -0.37537435283029299858E-05
EX    4  12   2   2    0.27409239616941427632E-07    0.19904452217970226807E-07    0.88365891236387519983E-08    0.22958470402125330309E-08   -0.65922700725470079367E-09    0.23885309812889662291E-08   -0.67377073932136063755E-05
EX    4  13   2   2    0.22865499586550477056E-07    0.16686430556748277173E-07    0.99367419845712869788E-08    0.19734098626138579681E-08   -0.12020585571898255910E-08   -0.57471906882930270434E-09   -0.54918153009767641979E-05
EX    4  14   2   2    0.16848785696753961669E-07    0.12568359121955389229E-07    0.95197287646806995409E-08    0.15308394120634360739E-08    0.98560265321892641674E-09   -0.15951112155379883652E-08   -0.38477725360897466726E-05
EX    4  15   2   2    0.27933810934063477752E-08    0.13323842532167734818E-08    0.96134035453057370039E-08    0.93925227413839917638E-10   -0.16785762277220349270E-08    0.28642542392731704333E-09   -0.54223844262627432686E-06
EX    4  16   2   2    0.17504150627405258805E-07    0.12876725967124836918E-07    0.69361402853307708376E-08    0.15227117723291605207E-08    0.53007553146282066341E-09    0.73052580942805517553E-09   -0.41783143570030744848E-05
EX    4  17   2   2    0.21565195081158616520E-08    0.93346072750150173063E-09    0.12473730338161045940E-07    0.77675817787617280361E-10   -0.10194175446231244201E-08    0.54050823932634239814E-09   -0.10658035626852867437E-06
EX    4  18   2   2    0.98616249908086160005E-08    0.64324303746226083600E-08    0.18718127712895585541E-07    0.70868014592961928194E-09   -0.10292642890209468588E-08   -0.83416023136518501755E-10   -0.19127709495579771267E-05
EX    4  19   2   2   -0.57491725614559840196E-10   -0.26415361761137386396E-10   -0.53705024995936361344E-09    0.87289618582596503006E-13   -0.14255349942375428665E-09    0.61294919864113223758E-11    0.00000000000000000000E+00
EX    4  20   2   2   -0.17210782752830323240E-12   -0.24037943502893187240E-13   -0.22745395049555435623E-11   -0.12279942183656936813E-14   -0.41537917965493665402E-12    0.70587807646155468161E-14    0.00000000000000000000E+00
EX    4  21   2   2   -0.92093912867280738781E-16    0.00000000000000000000E+00   -0.13776362020999334628E-14    0.00000000000000000000E+00   -0.22646229125892425271E-15    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  22   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  23   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  24   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  25   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  26   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  27   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  28   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  29   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  30   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  31   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  32   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  33   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  34   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  35   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  36   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  37   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  38   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  39   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  40   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  41   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  42   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  43   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  44   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  45   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  46   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
EX    4  47   2   2    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00    0.00000000000000000000E+00
