    0.92339774186965029035E+00    0.23959815997500726742E-01    0.30857531521905942618E-01    0.52651109244440121547E-03   -0.33445435947956783738E-03   -0.27260947078500022238E-04
    0.92339659778516602895E+00    0.23960484906089308393E-01    0.30857586043789471397E-01   -0.61757364698326888425E-03    0.33445437690183844057E-03    0.27260948498567021342E-04
    0.68759303091660162188E+00    0.35922377744333419680E-01    0.48461497433946072733E-01   -0.59224280801737163877E-03    0.98771218553643860827E-03   -0.18033791260246208343E-03
    0.68759414904580695715E+00    0.35920402321304500948E-01    0.48461858109526224914E-01    0.52588713750612687495E-03   -0.98771214889516244055E-03    0.18033790591244510770E-03
    0.64836226458795886973E+00    0.19702464776261141566E-01    0.46480021053065229131E-01   -0.87442060623009443786E-03   -0.63042395917269533536E-03    0.17776796410812246724E-02
    0.64836392532159736746E+00    0.19703725621454684647E-01    0.46476465701466518343E-01    0.78631656367158793246E-03    0.63042391305165020130E-03   -0.17776795110283581929E-02
    0.10672973370015479411E+01    0.24004994587736694367E-01    0.30382387620247956576E-02    0.42199084221432775531E-03    0.92498199335819795714E-03   -0.37266795338674365808E-03
    0.10672964114578720185E+01    0.24003144624834563126E-01    0.30389840974945976811E-02   -0.50355339534427804790E-03   -0.92498202827152127461E-03    0.37266796745304641390E-03
    0.58805375101753287748E+00    0.30279159280529339276E-01    0.23500109364765400105E-02   -0.21825782008904088681E-03   -0.11449350709805006937E-02    0.74172411104474894605E-03
    0.58805412086694563989E+00    0.30281449148485999751E-01    0.23485274896701529429E-02    0.15159194377594443202E-03    0.11449350568655365049E-02   -0.74172410190064149132E-03
    0.76886718557610433944E+00    0.19940065969440791405E-01    0.61818026088110156202E-02   -0.82392998668744468500E-03    0.16395743724766569192E-02   -0.10615615388015545162E-02
    0.76886874394704907143E+00    0.19936786828064025079E-01    0.61839257271180010644E-02    0.73444440843574529832E-03   -0.16395742581557400368E-02    0.10615614647831444085E-02
    0.71699439652990648586E+00    0.26550240692748285076E-01    0.27121534478949743674E-01    0.43246206209893135134E-03   -0.10049782673042233650E-02   -0.50854916404507696012E-03
    0.71699345059932817481E+00    0.26552250647820019314E-01    0.27122551576537576312E-01   -0.51346922434880300310E-03    0.10049783058085552494E-02    0.50854918352942458069E-03
    0.12712211851726731848E+00    0.32695057523713509651E-01    0.42903900707564179146E-02   -0.80523132806468663853E-03   -0.99827528704221363959E-03    0.80072831389251919020E-03
    0.12712364198502196233E+00    0.32697054072006098702E-01    0.42887886159594414137E-02    0.71823812040502986280E-03    0.99827522156553205428E-03   -0.80072826057881775486E-03
    0.78636214168662044166E+00    0.30984801202277284515E-01    0.31577283149201315626E-01    0.15930458451510519716E-02   -0.84499415276280051817E-03    0.77607139019500144886E-03
    0.78635889129798375308E+00    0.30986491187326131724E-01    0.31575731009411966976E-01   -0.16573492284126527425E-02    0.84499424106927734091E-03   -0.77607147129867535586E-03
    0.31658204113720106454E+00    0.26332231071034873510E-01    0.13048199161069364352E-01    0.15835301512165714764E-02    0.23005807969933901071E-02   -0.52468482555631979110E-03
    0.31657878144796175457E+00    0.26327629928019190969E-01    0.13049248526483392743E-01   -0.16761725030345893221E-02   -0.23005811443646871986E-02    0.52468490477998745627E-03
    0.98729693010465890968E+00    0.32050228288879406557E-01    0.82882309833539492133E-02    0.16071617363942693104E-02   -0.98047979189501530302E-03   -0.26415236397763023615E-03
    0.98729364326931889906E+00    0.32052189244919662703E-01    0.82887592871272366274E-02   -0.16796797432293772423E-02    0.98047990874593139894E-03    0.26415239545859086961E-03
