    1    1    1         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.5929855035E-10
    1    1    2         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.3605543770E-07         0.0000000000E+00         0.0000000000E+00         0.5203288843E-08
    1    1    3         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00        -0.4557469635E-07         0.0000000000E+00         0.0000000000E+00         0.4415399800E-08
    1    1    4         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.9077430749E-07         0.0000000000E+00         0.0000000000E+00         0.6899036777E-10
    1    1    5         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.5929855035E-10
    1    1    6         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.3605543770E-07         0.0000000000E+00         0.0000000000E+00         0.5203288843E-08
    1    2    1         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.2370795631E-08         0.5682528420E-09        -0.4636310943E-08        -0.4461584309E-09
    1    2    2         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.2921701987E-05         0.2953962445E-07         0.2310246703E-09         0.1522516788E-07
    1    2    3         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.1444541800E-05         0.2619573933E-07         0.4188007887E-08         0.9769718562E-08
    1    2    4         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.8079960453E-09        -0.1398916963E-09         0.2431900816E-08
    1    2    5         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.2370795631E-08         0.5682528420E-09        -0.5199117962E-08        -0.4461584309E-09
    1    2    6         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.2921701987E-05         0.2953962445E-07         0.0000000000E+00         0.1522516788E-07
    1    3    1         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.1042777097E-06         0.3718700917E-08        -0.1736383682E-07         0.3004334535E-08
    1    3    2         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.7102258100E-05         0.1044321442E-06         0.5617948061E-08        -0.9903542020E-08
    1    3    3         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.5848234883E-05         0.7428725223E-07         0.1045912762E-07        -0.5732823252E-09
    1    3    4         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00        -0.1407047947E-07         0.1846985349E-07         0.2474365320E-08         0.7488171796E-08
    1    3    5         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.1042777097E-06         0.3718700917E-08        -0.1780856719E-07         0.3004334535E-08
    1    3    6         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.7102258100E-05         0.1044321442E-06         0.0000000000E+00        -0.9903542020E-08
    1    4    1         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00        -0.2654451075E-06         0.2826851854E-07        -0.7493964898E-08        -0.4955187191E-08
    1    4    2         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.4043672442E-06         0.6129036003E-07        -0.1929435121E-08        -0.8233115418E-08
    1    4    3         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00        -0.1219115932E-06         0.7941083987E-07         0.4238809270E-08        -0.7885689153E-08
    1    4    4         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00        -0.9951936125E-07         0.5803329001E-07         0.4763489124E-08        -0.8120281190E-08
    1    4    5         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00        -0.2654451075E-06         0.2826851854E-07        -0.5227276557E-08        -0.4955187191E-08
    1    4    6         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.4043672442E-06         0.6129036003E-07         0.0000000000E+00        -0.8233115418E-08
    1    5    1         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.0000000000E+00         0.8451541631E-09        -0.9102212888E-09        -0.8144382335E-10
